Model:	LI-7810
SN:	TG10-01524
Software Version:	2.3.5
Timestamp:	2024-07-17 07:49:27
Timezone:	US/Mountain
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	REMARK	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATAU	secs	nsecs	index	diag		date	time	ppm	ppm	ppb	kPa	°C	kPa	°C		µsecs	°C	counts	°C	V	CHK
DATA	1721234104	409895896	39761	0	""	2024-07-17	10:35:04	14772.615	549.88849	1933.5771	40.8866	55.001	29.1754	51.1552	0.00297543	10.8432	54.4998	143	0.279063	15.8379	 35
DATA	1721234105	409895896	39765	0	""	2024-07-17	10:35:05	14772.939	553.98517	1934.9829	40.8862	55.001	29.1754	51.1552	0.00293969	10.8404	54.4998	-151	0.279063	15.8375	 90
DATA	1721234106	409895896	39769	0	""	2024-07-17	10:35:06	14769.242	554.43311	1934.24	40.8866	55.0012	29.1749	51.1551	0.00290956	10.8441	54.4998	97.25	0.279063	15.8371	 66
DATA	1721234107	409895896	39773	0	""	2024-07-17	10:35:07	14776.493	551.75623	1933.0818	40.8866	55.0012	29.1774	51.1552	0.00290477	10.8422	54.4998	-33	0.279063	15.8363	 66
DATA	1721234108	409895896	39777	0	""	2024-07-17	10:35:08	14772.991	555.36737	1934.0269	40.887	55.0012	29.1745	51.1551	0.00294523	10.8415	54.4998	-28.25	0.279063	15.8359	179
DATA	1721234109	409548044	39781	0	""	2024-07-17	10:35:09	14767.687	549.14996	1932.2949	40.8866	55.0012	29.1754	51.1551	0.0030235	10.8416	54.4998	-60	0.279063	15.8363	  9
DATA	1721234110	409548044	39785	0	""	2024-07-17	10:35:10	14774.379	553.3678	1933.3267	40.8874	55.0016	29.1733	51.1554	0.00292692	10.8432	54.4998	-55.25	0.279063	15.8359	154
DATA	1721234111	409548044	39789	0	""	2024-07-17	10:35:11	14769.613	550.72473	1932.1232	40.8866	55.0012	29.1725	51.1549	0.00291994	10.8406	54.4998	-36.5	0.279063	15.8359	144
DATA	1721234112	409548044	39793	0	""	2024-07-17	10:35:12	14773.688	552.68103	1933.3174	40.8874	55.001	29.1758	51.1549	0.00303155	10.8452	54.4998	148.25	0.279063	15.8383	146
DATA	1721234113	409548044	39797	0	""	2024-07-17	10:35:13	14769.98	556.35724	1933.1803	40.887	55.001	29.1774	51.1554	0.00292793	10.8407	54.4998	-73	0.279063	15.8375	167
DATA	1721234114	409548044	39801	0	""	2024-07-17	10:35:14	14768.865	555.3504	1932.288	40.8866	55.001	29.177	51.1551	0.00292946	10.8422	54.4998	-95.25	0.279063	15.8371	247
DATA	1721234115	409548044	39805	0	""	2024-07-17	10:35:15	14768.722	555.91577	1931.8944	40.8862	55.001	29.1762	51.1554	0.00294768	10.8433	54.4998	5	0.279063	15.8367	172
DATA	1721234116	409548044	39809	0	""	2024-07-17	10:35:16	14773.072	558.78595	1932.3975	40.8866	55.001	29.1721	51.1552	0.00293004	10.8419	54.4998	-75.75	0.279063	15.8359	162
DATA	1721234117	409205913	39813	0	""	2024-07-17	10:35:17	14772.528	554.21436	1932.4698	40.8866	55.001	29.1737	51.1554	0.00294429	10.8416	54.4998	85.25	0.279063	15.8371	103
DATA	1721234118	409205913	39817	0	""	2024-07-17	10:35:18	14776.732	553.65735	1932.533	40.8874	55.001	29.177	51.1556	0.00294007	10.8423	54.4998	101.5	0.279063	15.8363	239
DATA	1721234119	409205913	39821	0	""	2024-07-17	10:35:19	14773.339	555.59869	1932.821	40.887	55.001	29.1758	51.1552	0.00290138	10.8422	54.4998	-103	0.279063	15.8367	199
DATA	1721234120	409205913	39825	0	""	2024-07-17	10:35:20	14772.906	554.84045	1931.484	40.8862	55.001	29.1749	51.1549	0.0029462	10.8413	54.4998	107.75	0.279063	15.8367	 37
DATA	1721234121	409205913	39829	0	""	2024-07-17	10:35:21	14770.837	558.15344	1931.8094	40.8858	55.001	29.1733	51.1549	0.00291038	10.8428	54.4998	-22	0.279063	15.8359	245
DATA	1721234122	409205913	39833	0	""	2024-07-17	10:35:22	14776.085	553.38361	1931.6543	40.8862	55.001	29.1712	51.1551	0.00292549	10.8416	54.4998	-13.75	0.279063	15.8355	123
DATA	1721234123	409205913	39837	0	""	2024-07-17	10:35:23	14772.529	557.95819	1931.6956	40.8874	55.001	29.1725	51.1552	0.00303072	10.8416	54.4998	60	0.279063	15.8351	198
DATA	1721234124	408855915	39841	0	""	2024-07-17	10:35:24	14771.612	557.14752	1932.4688	40.887	55.001	29.1745	51.1552	0.00291622	10.8438	54.4998	-32	0.279063	15.8347	197
DATA	1721234125	408855915	39845	0	""	2024-07-17	10:35:25	14776.4	555.74622	1930.9927	40.887	55.001	29.1737	51.1549	0.00298798	10.8431	54.4998	42	0.279063	15.8344	 80
DATA	1721234126	408855915	39849	0	""	2024-07-17	10:35:26	14777.91	551.43884	1931.2788	40.8866	55.001	29.1729	51.1549	0.0029036	10.8426	54.4998	37.25	0.279063	15.8347	 29
DATA	1721234127	408855915	39853	0	""	2024-07-17	10:35:27	14775.832	554.2276	1930.5459	40.887	55.001	29.1762	51.1551	0.00294535	10.8428	54.4998	96	0.279063	15.8344	121
DATA	1721234128	408855915	39857	0	""	2024-07-17	10:35:28	14779.925	552.81195	1931.0896	40.8862	55.001	29.1733	51.1549	0.00292969	10.8425	54.4998	-128.75	0.279063	15.834	183
DATA	1721234129	408855915	39861	0	""	2024-07-17	10:35:29	14789.016	551.52533	1930.864	40.8866	55.001	29.1721	51.1554	0.00291377	10.8426	54.4998	126.25	0.279063	15.8371	101
DATA	1721234130	408855915	39865	32	""	2024-07-17	10:35:30	14601.914	552.7912	1923.3784	40.887	55.001	29.1729	51.1551	0.0487756	10.8423	54.4998	-28.75	0.279063	15.8359	 58
DATA	1721234131	408855915	39869	0	""	2024-07-17	10:35:31	14773.401	559.35437	1931.46	40.8858	55.001	29.1708	51.1551	0.00288601	10.8426	54.4998	-63.5	0.279063	15.8351	243
DATA	1721234132	408509969	39873	0	""	2024-07-17	10:35:32	14780.341	548.45892	1929.5748	40.885	55.001	29.1696	51.1552	0.00292696	10.8431	54.4998	139.5	0.279063	15.8344	 76
DATA	1721234133	408509969	39877	0	""	2024-07-17	10:35:33	14787.159	553.33441	1930.598	40.885	55.0012	29.1737	51.1549	0.00296471	10.8424	54.4998	35.25	0.279063	15.834	 15
DATA	1721234134	408509969	39881	0	""	2024-07-17	10:35:34	14780.92	553.69775	1929.5767	40.8854	55.001	29.1762	51.1549	0.00298272	10.8428	54.4998	20	0.279063	15.8347	192
DATA	1721234135	408509969	39885	0	""	2024-07-17	10:35:35	14773.78	556.35474	1929.5269	40.8846	55.0012	29.1725	51.1554	0.00293372	10.8413	54.4998	-49	0.279063	15.834	230
DATA	1721234136	408509969	39889	0	""	2024-07-17	10:35:36	14790.4	557.49957	1929.6746	40.885	55.001	29.1725	51.1554	0.00296722	10.8417	54.4998	-23.5	0.279063	15.834	183
DATA	1721234137	408509969	39893	0	""	2024-07-17	10:35:37	14782.853	552.81537	1930.0465	40.8854	55.0012	29.1704	51.1554	0.0029147	10.8425	54.4998	-35.5	0.279063	15.8344	102
DATA	1721234138	408509969	39897	0	""	2024-07-17	10:35:38	14780.64	556.60754	1929.2242	40.8854	55.0014	29.17	51.1551	0.00297177	10.8399	54.4998	-13.75	0.279063	15.8344	 75
DATA	1721234139	408159971	39901	0	""	2024-07-17	10:35:39	14781.086	549.82666	1929.8402	40.8862	55.001	29.17	51.1551	0.00291768	10.8427	54.4998	84.25	0.279063	15.8336	 20
DATA	1721234140	408159971	39905	0	""	2024-07-17	10:35:40	14782.137	556.13214	1929.962	40.8866	55.001	29.1712	51.1551	0.00295152	10.8424	54.4998	-79.75	0.279063	15.8336	 87
DATA	1721234141	408159971	39909	0	""	2024-07-17	10:35:41	14782.988	550.51801	1929.8553	40.8862	55.0012	29.17	51.1551	0.00318423	10.8423	54.4998	35.5	0.279063	15.8332	244
DATA	1721234142	408159971	39913	0	""	2024-07-17	10:35:42	14784.937	557.89752	1928.4786	40.8862	55.001	29.1725	51.1551	0.00293173	10.8426	54.4998	107.5	0.279063	15.8324	116
DATA	1721234143	408159971	39917	0	""	2024-07-17	10:35:43	14791.939	559.11157	1929.069	40.8866	55.001	29.1745	51.1552	0.00293372	10.8413	54.4998	19.5	0.279063	15.8324	  9
DATA	1721234144	408159971	39921	0	""	2024-07-17	10:35:44	14791.069	556.85901	1929.1726	40.8846	55.001	29.1729	51.1549	0.00294877	10.843	54.4998	-22.5	0.279063	15.8324	 61
DATA	1721234145	408159971	39925	0	""	2024-07-17	10:35:45	14792.882	554.53864	1929.1418	40.8858	55.001	29.1712	51.1551	0.00292108	10.8423	54.4998	25.25	0.279063	15.8324	101
DATA	1721234146	408159971	39929	0	""	2024-07-17	10:35:46	14794.683	557.83813	1928.8813	40.8866	55.001	29.1737	51.1551	0.00291306	10.8421	54.4998	45	0.279063	15.8355	229
DATA	1721234147	407815933	39933	0	""	2024-07-17	10:35:47	14791.676	556.47754	1929.1313	40.8866	55.001	29.1733	51.1552	0.00289929	10.8426	54.4998	63.75	0.279063	15.8336	130
DATA	1721234148	407815933	39937	0	""	2024-07-17	10:35:48	14795.666	555.11133	1927.5154	40.8858	55.001	29.1758	51.1552	0.00291501	10.8443	54.4998	59.75	0.279063	15.8332	112
DATA	1721234149	407815933	39941	0	""	2024-07-17	10:35:49	14794.433	559.30737	1928.649	40.887	55.001	29.1758	51.1554	0.00326357	10.8411	54.4998	-2.75	0.279063	15.8328	 13
DATA	1721234150	407815933	39945	0	""	2024-07-17	10:35:50	14797.177	556.03235	1929.0815	40.887	55.001	29.1749	51.1552	0.00293892	10.8421	54.4998	-35.5	0.279063	15.8328	 48
DATA	1721234151	407815933	39949	0	""	2024-07-17	10:35:51	14795.804	554.52631	1927.7417	40.887	55.001	29.1716	51.1554	0.00290795	10.8424	54.4998	35	0.279063	15.8328	164
DATA	1721234152	407815933	39953	0	""	2024-07-17	10:35:52	14795.281	558.11621	1927.4623	40.887	55.001	29.1737	51.1551	0.00295555	10.8428	54.4998	141.25	0.279063	15.8328	 96
DATA	1721234153	407815933	39957	0	""	2024-07-17	10:35:53	14794.707	553.04059	1927.5757	40.8878	55.001	29.1754	51.1554	0.00291196	10.8412	54.4998	98.75	0.279063	15.8328	131
DATA	1721234154	407470941	39961	0	""	2024-07-17	10:35:54	14803.306	556.51569	1927.1582	40.8874	55.001	29.1749	51.1552	0.00293694	10.8422	54.4998	54.5	0.279063	15.8324	 50
DATA	1721234155	407470941	39965	0	""	2024-07-17	10:35:55	14798.699	553.297	1927.1757	40.8866	55.001	29.1774	51.1554	0.00294013	10.8424	54.4998	-83	0.279063	15.8324	174
DATA	1721234156	407470941	39969	0	""	2024-07-17	10:35:56	14798.467	557.48743	1927.4581	40.8866	55.001	29.1741	51.1554	0.0029339	10.8445	54.4998	51.25	0.279063	15.8316	 79
DATA	1721234157	407470941	39973	0	""	2024-07-17	10:35:57	14797.071	549.36346	1926.123	40.887	55.001	29.1758	51.1554	0.00294581	10.8431	54.4998	-67.5	0.279063	15.8316	  5
DATA	1721234158	407470941	39977	0	""	2024-07-17	10:35:58	14806.672	557.0022	1926.699	40.8874	55.001	29.1733	51.1552	0.00296366	10.8421	54.4998	109.25	0.279063	15.8308	 56
DATA	1721234159	407470941	39981	0	""	2024-07-17	10:35:59	14807.175	557.21198	1926.5837	40.887	55.001	29.1754	51.1551	0.00294043	10.8423	54.4998	-88.75	0.279063	15.8308	114
DATA	1721234160	407470941	39985	0	""	2024-07-17	10:36:00	14814.852	561.61212	1926.8258	40.8878	55.001	29.1729	51.1554	0.0029809	10.8431	54.4998	14	0.279063	15.8304	143
DATA	1721234161	407470941	39989	0	""	2024-07-17	10:36:01	14815.457	554.79016	1926.4318	40.887	55.001	29.1745	51.1551	0.00295764	10.8419	54.4998	113	0.279063	15.8308	207
DATA	1721234162	407114982	39993	0	""	2024-07-17	10:36:02	14813.532	556.38611	1925.4771	40.8862	55.001	29.1758	51.1556	0.00295664	10.8425	54.4998	-140.5	0.279063	15.8304	134
DATA	1721234163	407114982	39997	0	""	2024-07-17	10:36:03	14812.371	556.01007	1926.9629	40.887	55.001	29.1725	51.1551	0.00291029	10.8407	54.4998	68.25	0.279063	15.8336	 39
DATA	1721234164	407114982	40001	0	""	2024-07-17	10:36:04	14810.56	557.41199	1926.2347	40.8866	55.001	29.1733	51.1552	0.00295138	10.8433	54.4998	109.75	0.279063	15.8316	 70
DATA	1721234165	407114982	40005	0	""	2024-07-17	10:36:05	14816.838	558.39209	1925.6812	40.8858	55.001	29.1766	51.1554	0.00293249	10.8411	54.4998	-44	0.279063	15.8312	237
DATA	1721234166	407114982	40009	0	""	2024-07-17	10:36:06	14818.244	555.05682	1925.7244	40.8858	55.001	29.1754	51.1556	0.00290401	10.8426	54.4998	4.5	0.279063	15.8308	230
DATA	1721234167	407114982	40013	0	""	2024-07-17	10:36:07	14812.023	557.33923	1925.8082	40.8866	55.001	29.1745	51.1552	0.00301011	10.842	54.4998	0.75	0.279063	15.8312	195
DATA	1721234168	407114982	40017	0	""	2024-07-17	10:36:08	14818.968	555.87012	1925.6368	40.8866	55.0012	29.1745	51.1552	0.0029206	10.8417	54.5	9.75	0.279063	15.8304	136
DATA	1721234169	406775951	40021	0	""	2024-07-17	10:36:09	14813.478	556.43536	1924.5554	40.8866	55.0012	29.1758	51.1556	0.00292551	10.8403	54.4998	-20	0.279063	15.8304	 32
DATA	1721234170	406775951	40025	0	""	2024-07-17	10:36:10	14818.111	554.65503	1924.3774	40.887	55.0012	29.1762	51.1554	0.00293884	10.8434	54.4998	-10.75	0.279063	15.8312	113
DATA	1721234171	406775951	40029	0	""	2024-07-17	10:36:11	14815.989	559.65674	1925.2389	40.8878	55.001	29.1754	51.1552	0.00296058	10.8445	54.4998	-56.5	0.279063	15.8304	114
DATA	1721234172	406775951	40033	0	""	2024-07-17	10:36:12	14817.855	554.65247	1924.8116	40.8874	55.001	29.1749	51.1552	0.00301723	10.8412	54.5	86	0.279063	15.8304	 15
DATA	1721234173	406775951	40037	0	""	2024-07-17	10:36:13	14815.9	558.77966	1924.8176	40.887	55.0012	29.1741	51.1552	0.00292694	10.8424	54.4998	-23	0.279063	15.8296	159
DATA	1721234174	406775951	40041	0	""	2024-07-17	10:36:14	14817.334	559.12946	1925.7618	40.8862	55.0016	29.1737	51.1554	0.00291189	10.8414	54.5	-31.25	0.279063	15.8296	 24
DATA	1721234175	406775951	40045	32	""	2024-07-17	10:36:15	15060.06	-1202.6219	1837.7561	40.887	55.0012	29.1745	51.1556	0.0448283	10.8428	54.4998	59.5	0.279063	15.8292	 32
DATA	1721234176	406775951	40049	0	""	2024-07-17	10:36:16	14815.326	559.01959	1924.2645	40.8874	55.0012	29.177	51.1554	0.00296757	10.843	54.5	44.75	0.279063	15.8289	157
DATA	1721234177	406424045	40053	0	""	2024-07-17	10:36:17	14818.087	556.25708	1924.0898	40.8862	55.0016	29.1795	51.1552	0.00294984	10.8425	54.5002	38.25	0.279063	15.8285	139
DATA	1721234178	406424045	40057	0	""	2024-07-17	10:36:18	14818.737	554.04443	1924.3632	40.8874	55.0016	29.1799	51.1554	0.00294498	10.8416	54.5004	-47.5	0.279063	15.8285	133
DATA	1721234179	406424045	40061	0	""	2024-07-17	10:36:19	14818.39	560.99658	1923.2542	40.8866	55.0014	29.1799	51.1556	0.00294777	10.8431	54.5002	14	0.279063	15.8285	196
DATA	1721234180	406424045	40065	0	""	2024-07-17	10:36:20	14817.814	559.52704	1923.9731	40.887	55.0016	29.1774	51.1556	0.00290998	10.8417	54.5	-50.5	0.279063	15.83	 65
DATA	1721234181	406424045	40069	0	""	2024-07-17	10:36:21	14824.448	552.89148	1922.8333	40.887	55.001	29.1791	51.1554	0.00298826	10.8443	54.5002	71	0.279063	15.8296	128
DATA	1721234182	406424045	40073	0	""	2024-07-17	10:36:22	14827.424	558.98181	1923.9807	40.887	55.001	29.1795	51.1554	0.00301092	10.8412	54.5004	-22.25	0.279063	15.8296	 49
DATA	1721234183	406424045	40077	0	""	2024-07-17	10:36:23	14821.12	558.65942	1923.4574	40.887	55.001	29.1791	51.1554	0.00295788	10.8437	54.5	-66	0.279063	15.8292	235
DATA	1721234184	406073093	40081	0	""	2024-07-17	10:36:24	14822.787	555.85406	1922.8463	40.8866	55.001	29.177	51.1556	0.00297025	10.8417	54.5	-175.75	0.279063	15.8289	238
DATA	1721234185	406073093	40085	0	""	2024-07-17	10:36:25	14821.644	559.52405	1923.4546	40.8866	55.001	29.1762	51.1554	0.00296381	10.8441	54.5002	67.25	0.279063	15.8292	 65
DATA	1721234186	406073093	40089	0	""	2024-07-17	10:36:26	14822.025	554.02069	1921.6768	40.887	55.001	29.1774	51.1556	0.0029078	10.8425	54.4998	99.5	0.279063	15.8289	210
DATA	1721234187	406073093	40093	0	""	2024-07-17	10:36:27	14827.013	558.6283	1921.6864	40.887	55.001	29.1791	51.1554	0.00291733	10.8418	54.5004	-33	0.279063	15.8292	117
DATA	1721234188	406073093	40097	0	""	2024-07-17	10:36:28	14819.282	558.87	1922.5073	40.8866	55.001	29.1749	51.1556	0.00290611	10.8414	54.5	-73.5	0.279063	15.8285	 29
DATA	1721234189	406073093	40101	0	""	2024-07-17	10:36:29	14826.346	555.56262	1922.4517	40.8858	55.001	29.1749	51.1554	0.00296311	10.8439	54.5004	14.5	0.279063	15.8285	 16
DATA	1721234190	406073093	40105	0	""	2024-07-17	10:36:30	14827.48	556.58258	1921.7185	40.887	55.001	29.177	51.1554	0.00293608	10.8425	54.5002	107.75	0.279063	15.8292	218
DATA	1721234191	406073093	40109	0	""	2024-07-17	10:36:31	14824.556	562.70605	1921.2972	40.8866	55.001	29.1791	51.1554	0.00292712	10.841	54.5002	112.25	0.279063	15.8281	 37
DATA	1721234192	405730009	40113	0	""	2024-07-17	10:36:32	14822.546	558.38068	1920.8301	40.8866	55.001	29.1795	51.1554	0.00302425	10.8429	54.5004	-80.25	0.279063	15.8273	 89
DATA	1721234193	405730009	40117	0	""	2024-07-17	10:36:33	14830.188	557.91254	1922.2991	40.8874	55.001	29.1795	51.1554	0.00291543	10.8412	54.5	82	0.279063	15.8273	 17
DATA	1721234194	405730009	40121	0	""	2024-07-17	10:36:34	14835.087	561.24036	1921.2987	40.887	55.001	29.1786	51.1551	0.00294195	10.8438	54.5005	-222	0.279063	15.8273	207
DATA	1721234195	405730009	40125	0	""	2024-07-17	10:36:35	14834.322	558.15424	1921.3257	40.887	55.001	29.1758	51.1552	0.00296519	10.8411	54.5005	-2.5	0.279063	15.8269	199
DATA	1721234196	405730009	40129	0	""	2024-07-17	10:36:36	14832.676	561.66608	1921.9583	40.8883	55.001	29.177	51.1556	0.00305802	10.8427	54.5005	106.75	0.279063	15.8273	 72
DATA	1721234197	405730009	40133	0	""	2024-07-17	10:36:37	14831.598	560.74304	1920.428	40.8866	55.001	29.1803	51.1554	0.00291977	10.8413	54.5004	-85.75	0.279063	15.8281	 59
DATA	1721234198	405730009	40137	0	""	2024-07-17	10:36:38	14830.178	559.71082	1921.3022	40.8874	55.001	29.1766	51.1556	0.00288027	10.8432	54.5004	-51	0.279063	15.8289	213
DATA	1721234199	405376911	40141	0	""	2024-07-17	10:36:39	14850.492	554.67834	1919.8059	40.8874	55.001	29.1766	51.1556	0.00332312	10.8412	54.5005	64.5	0.279063	15.8277	 31
DATA	1721234200	405376911	40145	32	""	2024-07-17	10:36:40	15421.671	555.8175	1903.731	40.8874	55.001	29.1778	51.1552	0.0543766	10.8434	54.5005	-76.75	0.279063	15.8273	  8
DATA	1721234201	405376911	40149	0	""	2024-07-17	10:36:41	14837.547	555.11731	1920.2806	40.8874	55.001	29.1778	51.1554	0.00297411	10.8415	54.5005	4.75	0.279063	15.8273	  5
DATA	1721234202	405376911	40153	0	""	2024-07-17	10:36:42	14837.813	556.12756	1919.8781	40.8874	55.001	29.1786	51.1549	0.00294158	10.842	54.5005	100.75	0.279063	15.8273	 72
DATA	1721234203	405376911	40157	0	""	2024-07-17	10:36:43	14833.064	558.18829	1919.4735	40.8874	55.001	29.177	51.1551	0.0028869	10.8434	54.5005	-95.5	0.279063	15.8277	238
DATA	1721234204	405376911	40161	0	""	2024-07-17	10:36:44	14840.113	559.2149	1920.2894	40.887	55.001	29.1754	51.1552	0.00296902	10.8435	54.5004	117.25	0.279063	15.8277	255
DATA	1721234205	405376911	40165	0	""	2024-07-17	10:36:45	14826.247	560.92291	1919.062	40.8874	55.001	29.1758	51.1551	0.00290609	10.8416	54.5005	23.25	0.279063	15.8265	  7
DATA	1721234206	405376911	40169	0	""	2024-07-17	10:36:46	14827.757	558.00409	1918.2694	40.8866	55.001	29.1762	51.1554	0.00334285	10.8411	54.5005	70.75	0.279063	15.8269	 81
DATA	1721234207	405038118	40173	0	""	2024-07-17	10:36:47	14837.791	557.48462	1919.3658	40.8878	55.001	29.1799	51.1552	0.00291843	10.8422	54.5005	-64	0.279063	15.8265	244
DATA	1721234208	405038118	40177	0	""	2024-07-17	10:36:48	14840.318	557.50848	1920.0625	40.887	55.0012	29.1791	51.1552	0.00293068	10.8446	54.5005	-29.25	0.279063	15.8261	106
DATA	1721234209	405038118	40181	0	""	2024-07-17	10:36:49	14827.819	557.83057	1918.9005	40.8874	55.001	29.1774	51.1554	0.0030984	10.8416	54.5005	57.5	0.279063	15.8257	237
DATA	1721234210	405038118	40185	0	""	2024-07-17	10:36:50	14834.808	557.37219	1918.4185	40.8874	55.0012	29.1774	51.1554	0.00291405	10.8445	54.5005	-63.25	0.279063	15.8257	157
DATA	1721234211	405038118	40189	0	""	2024-07-17	10:36:51	14841.147	558.85028	1918.6772	40.8874	55.001	29.1754	51.1552	0.00292733	10.8421	54.5005	26	0.279063	15.8253	165
DATA	1721234212	405038118	40193	0	""	2024-07-17	10:36:52	14838.922	558.77307	1918.9424	40.887	55.001	29.177	51.1549	0.00296325	10.841	54.5005	31	0.279063	15.8253	 18
DATA	1721234213	405038118	40197	0	""	2024-07-17	10:36:53	14849.507	558.26367	1919.5414	40.8878	55.001	29.1762	51.1549	0.00293545	10.8431	54.5005	-8.5	0.279063	15.8253	 22
DATA	1721234214	404683113	40201	0	""	2024-07-17	10:36:54	14844.074	557.27271	1919.1302	40.8874	55.001	29.1786	51.1551	0.00293861	10.8424	54.5005	120	0.279063	15.8269	198
DATA	1721234215	404683113	40205	0	""	2024-07-17	10:36:55	14844.34	557.1427	1918.1722	40.8878	55.001	29.1803	51.1554	0.00293202	10.8409	54.5005	22	0.279063	15.8261	 38
DATA	1721234216	404683113	40209	0	""	2024-07-17	10:36:56	14840.487	560.67169	1918.0189	40.8883	55.001	29.1811	51.1551	0.00303055	10.8419	54.5005	-134	0.279063	15.8253	252
DATA	1721234217	404683113	40213	0	""	2024-07-17	10:36:57	14848.952	554.19995	1919.0612	40.8878	55.001	29.1774	51.1552	0.00292539	10.8404	54.5005	-45	0.279063	15.8253	227
DATA	1721234218	404683113	40217	0	""	2024-07-17	10:36:58	14845.278	560.52283	1918.3597	40.8883	55.001	29.1778	51.1554	0.00294306	10.8414	54.5005	-102.5	0.279063	15.8257	115
DATA	1721234219	404683113	40221	0	""	2024-07-17	10:36:59	14842.892	564.20819	1916.2339	40.8874	55.001	29.1737	51.1551	0.00298222	10.8426	54.5005	-36.25	0.279063	15.8257	110
DATA	1721234220	404683113	40225	0	""	2024-07-17	10:37:00	14840.37	559.33325	1917.0878	40.8878	55.001	29.1741	51.1549	0.00291241	10.842	54.5004	214.5	0.279063	15.8257	193
DATA	1721234221	404683113	40229	0	""	2024-07-17	10:37:01	14847.446	560.59033	1916.572	40.8874	55.001	29.177	51.1552	0.00310528	10.8406	54.5005	53.75	0.279063	15.8257	201
DATA	1721234222	404334068	40233	0	""	2024-07-17	10:37:02	14845.547	556.33472	1918.327	40.8866	55.001	29.1786	51.1554	0.00288703	10.8423	54.5005	-13	0.279063	15.8257	157
DATA	1721234223	404334068	40237	0	""	2024-07-17	10:37:03	14850.46	558.23236	1917.5458	40.8874	55.001	29.1786	51.1552	0.00293042	10.8414	54.5005	-13.25	0.279063	15.8253	 39
DATA	1721234224	404334068	40241	0	""	2024-07-17	10:37:04	14852.518	560.34564	1917.657	40.887	55.001	29.1778	51.1551	0.00291276	10.8423	54.5005	-44.75	0.279063	15.8245	  2
DATA	1721234225	404334068	40245	0	""	2024-07-17	10:37:05	14857.324	556.52435	1917.2823	40.887	55.001	29.1782	51.1551	0.00291969	10.8431	54.5005	-82.5	0.279063	15.8234	  3
DATA	1721234226	404334068	40249	0	""	2024-07-17	10:37:06	14848.79	560.37012	1917.12	40.8874	55.001	29.1758	51.1549	0.00291011	10.8415	54.5005	-50.75	0.279063	15.8238	201
DATA	1721234227	404334068	40253	0	""	2024-07-17	10:37:07	14848.715	558.90033	1917.4121	40.8878	55.001	29.1774	51.1552	0.00292382	10.8428	54.5005	101.25	0.279063	15.823	 48
DATA	1721234228	404334068	40257	0	""	2024-07-17	10:37:08	14849.794	566.25879	1917.1921	40.8874	55.001	29.1782	51.1552	0.00294598	10.8445	54.5005	7	0.279063	15.8234	155
DATA	1721234229	403986930	40261	0	""	2024-07-17	10:37:09	14857.124	561.98492	1917.8958	40.8874	55.001	29.1795	51.1554	0.00293264	10.8432	54.5005	-13.25	0.279063	15.8238	139
DATA	1721234230	403986930	40265	0	""	2024-07-17	10:37:10	14853.491	558.6308	1917.5085	40.8874	55.001	29.1758	51.1551	0.00292046	10.8428	54.5005	13.75	0.279063	15.8234	 15
DATA	1721234231	403986930	40269	0	""	2024-07-17	10:37:11	14853.992	559.51978	1917.3693	40.8878	55.001	29.1774	51.1554	0.00292425	10.8427	54.5	-97	0.279063	15.8249	113
DATA	1721234232	403986930	40273	0	""	2024-07-17	10:37:12	14853.305	562.43323	1916.5284	40.8874	55.001	29.1745	51.1552	0.00294787	10.8421	54.5002	-2.25	0.279063	15.8241	 42
DATA	1721234233	403986930	40277	0	""	2024-07-17	10:37:13	14854.559	560.60291	1916.0468	40.8878	55.001	29.1737	51.1552	0.00334302	10.8414	54.5002	-15.5	0.279063	15.8241	 47
DATA	1721234234	403986930	40281	0	""	2024-07-17	10:37:14	14852.176	563.2616	1916.5142	40.8878	55.001	29.1749	51.1551	0.00290621	10.8449	54.5002	123.25	0.279063	15.8238	 57
DATA	1721234235	403986930	40285	0	""	2024-07-17	10:37:15	14851.462	563.26086	1915.1385	40.887	55.001	29.1754	51.1551	0.00298977	10.8419	54.5002	146	0.279063	15.8238	190
DATA	1721234236	403986930	40289	0	""	2024-07-17	10:37:16	14847.866	557.64502	1915.5398	40.8878	55.001	29.1749	51.1551	0.00291309	10.8423	54.4998	-117.75	0.279063	15.8234	212
DATA	1721234237	403644084	40293	0	""	2024-07-17	10:37:17	14854.072	560.91132	1915.8239	40.8878	55.001	29.1716	51.1551	0.00303377	10.8428	54.5004	193.5	0.279063	15.8238	 62
DATA	1721234238	403644084	40297	0	""	2024-07-17	10:37:18	14856.047	561.42023	1915.3511	40.8878	55.001	29.1774	51.1552	0.0029697	10.843	54.5002	55	0.279063	15.8241	 66
DATA	1721234239	403644084	40301	0	""	2024-07-17	10:37:19	14855.02	560.85901	1915.1974	40.8874	55.001	29.1786	51.1551	0.0029598	10.8421	54.5004	141.75	0.279063	15.8238	 14
DATA	1721234240	403644084	40305	0	""	2024-07-17	10:37:20	14860.28	555.97284	1915.4297	40.8878	55.001	29.1803	51.1551	0.00296306	10.8413	54.5005	-49	0.279063	15.8234	157
